id1,id2,numax1,numax2,sep_arcsec,teff1,teff2,rad1,rad2,dist1,dist2
278861682,278861678,25.437774485519668,25.57249817565669,36.98300408925009,4481.7,4994.0,14.034,9.18,1585.62,2926.62
278861678,278861682,25.57249817565669,25.437774485519668,36.98300408924952,4994.0,4481.7,9.18,14.034,2926.62,1585.62
410446191,410446190,7.258117895246807,7.159640880928285,22.05946608661757,4399.0,4864.0,22.217,10.137,1867.44,3186.52
410446190,410446191,7.159640880928285,7.258117895246807,22.05946608661848,4864.0,4399.0,10.137,22.217,3186.52,1867.44
382572270,382572265,42.18608350558648,38.718422546652135,114.01036053925174,4803.0,4809.0,11.232,8.957,893.387,1819.08
410446283,410446274,37.57174372496802,37.412954922605245,48.83123492319429,4605.4,4916.0,11.019,10.2,876.118,1827.63
410446274,410446283,37.412954922605245,37.57174372496802,48.831234923189875,4916.0,4605.4,10.2,11.019,1827.63,876.118
382572265,382572270,38.718422546652135,42.18608350558648,114.0103605392528,4809.0,4803.0,8.957,11.232,1819.08,893.387
382572265,382572277,38.718422546652135,37.27327711281506,44.218959654063184,4809.0,4945.0,8.957,10.432,1819.08,310.647
382572277,382572265,37.27327711281506,38.718422546652135,44.218959654066836,4945.0,4809.0,10.432,8.957,310.647,1819.08
279512738,279512741,8.116565982214333,8.107943937177376,11.930661512581368,4342.0,4729.0,27.914,12.201,467.366,1660.57
279512741,279512738,8.107943937177376,8.116565982214333,11.930661512580672,4729.0,4342.0,12.201,27.914,1660.57,467.366
306671771,306671776,32.51228609937355,31.56160708316095,142.3924303401612,4608.0,4865.0,10.964,12.704,1390.26,1953.94
306578862,306578820,33.230129838340645,30.091905688747413,123.4555304552807,4752.1,4918.0,11.86,8.911,825.756,2057.31
306578820,306578862,30.091905688747413,33.230129838340645,123.45553045528091,4918.0,4752.1,8.911,11.86,2057.31,825.756
294153358,294153364,5.880840274055964,6.359923783474197,37.155215709083485,4139.0,4729.1,28.468,10.859,1087.79,918.229
294153364,294153358,6.359923783474197,5.880840274055964,37.15521570908319,4729.1,4139.0,10.859,28.468,918.229,1087.79
38762913,38762911,5.027762009857415,5.069011605448322,55.15274101899344,4781.0,4285.5,5.56,27.017,1732.27,2054.07
38762911,38762913,5.069011605448322,5.027762009857415,55.15274101899512,4285.5,4781.0,27.017,5.56,2054.07,1732.27
306671776,306671771,31.56160708316095,32.51228609937355,142.39243034016164,4865.0,4608.0,12.704,10.964,1953.94,1390.26
364394316,364394314,13.39694468747948,13.005152856842166,44.485976046514836,4783.0,4522.6,13.21,19.646,2863.46,1214.27
364394314,364394316,13.005152856842166,13.39694468747948,44.485976046515546,4522.6,4783.0,19.646,13.21,1214.27,2863.46
262615170,262615168,22.06163808101076,22.00038883983202,14.487203752966959,4756.0,4711.4,7.201,14.783,2572.94,1307.08
262615168,262615170,22.00038883983202,22.06163808101076,14.48720375296405,4711.4,4756.0,14.783,7.201,1307.08,2572.94
306738527,306738520,16.688807758729972,16.935543436852527,34.44828861906729,5037.0,4511.0,5.593,15.22,1366.27,3447.56
306738520,306738527,16.935543436852527,16.688807758729972,34.448288619077616,4511.0,5037.0,15.22,5.593,3447.56,1366.27
279088461,279088460,27.4831906650038,27.663511571365827,9.870464062931756,4207.0,4618.0,34.612,12.535,4589.77,1191.85
279088460,279088461,27.663511571365827,27.4831906650038,9.870464062928713,4618.0,4207.0,12.535,34.612,1191.85,4589.77
306771768,306771747,31.621547078126248,33.2867497690175,120.5627567132796,4808.0,4739.6,9.333,11.114,1987.57,1371.25
38426542,38426546,33.00658064904472,35.395980123255136,36.50995242960116,5186.0,4649.2,9.103,13.094,1206.91,1182.47
339670834,339731539,39.99636479906929,39.700291550465714,116.29828886983732,4672.0,4630.4,10.971,11.605,886.345,958.678
306735046,306735017,39.763786211752674,37.422821422366205,110.41346147274305,4706.0,4827.4,11.526,12.22,1089.92,1149.26
38426546,38426542,35.395980123255136,33.00658064904472,36.50995242960475,4649.2,5186.0,13.094,9.103,1182.47,1206.91
339731539,339670834,39.700291550465714,39.99636479906929,116.2982888698389,4630.4,4672.0,11.605,10.971,958.678,886.345
306735017,306735046,37.422821422366205,39.763786211752674,110.41346147275301,4827.4,4706.0,12.22,11.526,1149.26,1089.92
350585579,350585580,35.941087453709564,35.81344824084274,9.82121526833093,5120.0,5378.0,11.652,2.578,1470.66,1210.22
350585580,350585579,35.81344824084274,35.941087453709564,9.821215268329487,5378.0,5120.0,2.578,11.652,1210.22,1470.66
279477707,279482172,35.5091747602734,35.8663248772569,41.7579521143673,4856.0,5059.0,11.271,12.864,1228.54,2229.21
279482172,279477707,35.8663248772569,35.5091747602734,41.75795211436354,5059.0,4856.0,12.864,11.271,2229.21,1228.54
198480164,198480163,32.24900637081446,32.22838811631717,34.16537165771052,4664.0,4842.0,10.99,9.053,1313.65,2870.8
198480163,198480164,32.22838811631717,32.24900637081446,34.16537165771019,4842.0,4664.0,9.053,10.99,2870.8,1313.65
229511748,229511740,5.489201996482979,5.590912126549418,71.2511274875239,4183.0,4596.0,30.675,9.927,258.097,1424.39
229454925,229454920,38.128167099910605,37.78522114621003,20.661192677867213,4935.0,4969.0,2.58,11.065,922.778,1326.89
229454920,229454925,37.78522114621003,38.128167099910605,20.66119267788019,4969.0,4935.0,11.065,2.58,1326.89,922.778
377052387,377052394,35.15505628293114,35.02585017382096,33.478077440303394,4700.0,4516.0,10.575,14.627,668.715,2853.56
229511740,229511748,5.590912126549418,5.489201996482979,71.25112748752477,4596.0,4183.0,9.927,30.675,1424.39,258.097
377052394,377052387,35.02585017382096,35.15505628293114,33.4780774402919,4516.0,4700.0,14.627,10.575,2853.56,668.715
237237116,237237118,12.704907515783692,12.618984590308408,49.53096672764221,4496.0,5054.0,16.221,2.287,1166.88,997.285
1981223628,269596928,35.51101612593253,35.25324660805018,3.20660759657451,4705.0,4547.0,7.034,11.722,697.912,629.31
269596928,1981223628,35.25324660805018,35.51101612593253,3.2066075965755436,4547.0,4705.0,11.722,7.034,629.31,697.912
237237118,237237116,12.618984590308408,12.704907515783692,49.53096672764198,5054.0,4496.0,2.287,16.221,997.285,1166.88
256323266,256323265,44.22078126985049,43.87027541288502,12.94934195090702,4651.0,4817.0,10.679,13.333,1206.78,3739.35
256323265,256323266,43.87027541288502,44.22078126985049,12.949341950906623,4817.0,4651.0,13.333,10.679,3739.35,1206.78
376869060,376869059,36.16097192258813,36.07640692117799,13.767713211256304,4592.0,4686.0,11.711,11.036,1484.61,2919.69
376869059,376869060,36.07640692117799,36.16097192258813,13.767713211256952,4686.0,4592.0,11.036,11.711,2919.69,1484.61
269599647,269599662,27.68925734866144,26.97918825985749,55.89103889101006,4652.0,4506.0,6.602,14.129,1298.63,709.534
269599662,269599647,26.97918825985749,27.68925734866144,55.89103889100772,4506.0,4652.0,14.129,6.602,709.534,1298.63
353730899,353730905,32.6675572759572,34.69639319363923,57.791522075472955,4561.0,5022.0,11.618,10.796,1723.86,1029.93
269596616,269596602,8.616950630371774,8.65349446827393,138.70082447372926,4439.0,4163.0,30.723,25.328,119.829,470.618
353730905,353730899,34.69639319363923,32.6675572759572,57.791522075469885,5022.0,4561.0,10.796,11.618,1029.93,1723.86
377291489,377291498,40.32536152388551,40.626204035908735,64.25749190101058,4740.0,4886.0,9.459,12.409,316.406,3056.41
377291498,377291489,40.626204035908735,40.32536152388551,64.25749190100865,4886.0,4740.0,12.409,9.459,3056.41,316.406
232672291,232672293,22.10139009685449,22.020978918054087,28.630902374819616,4705.0,4770.0,13.687,9.8,872.378,3059.91
237097204,237097203,21.67914872581601,21.974032989704085,5.124052910235658,4767.0,5107.0,13.468,3.476,2038.69,897.216
237097203,237097204,21.974032989704085,21.67914872581601,5.124052910228181,5107.0,4767.0,3.476,13.468,897.216,2038.69
232672293,232672291,22.020978918054087,22.10139009685449,28.63090237482014,4770.0,4705.0,9.8,13.687,3059.91,872.378
269596602,269596616,8.65349446827393,8.616950630371774,138.7008244737278,4163.0,4439.0,25.328,30.723,470.618,119.829
229501636,229501613,50.01100105428402,48.62341018167205,83.82276967620274,4727.0,4890.0,8.415,10.849,800.645,843.306
237231136,237231140,17.88709106473806,18.293334659170057,13.240297230660921,5012.0,4454.0,11.306,15.583,4015.13,1953.02
237231140,237231136,18.293334659170057,17.88709106473806,13.240297230662861,4454.0,5012.0,15.583,11.306,1953.02,4015.13
229501613,229501636,48.62341018167205,50.01100105428402,83.82276967620223,4890.0,4727.0,10.849,8.415,843.306,800.645
230028285,230028292,10.323059746183624,10.325491111608956,29.392555979481806,4462.0,4788.0,20.472,11.816,2422.93,4480.04
230028292,230028285,10.325491111608956,10.323059746183624,29.39255597948377,4788.0,4462.0,11.816,20.472,4480.04,2422.93
357687847,357687845,34.13282759067495,33.23455911136876,17.4415392195474,4590.0,4523.1,12.273,17.798,1534.69,6537.34
357687845,357687847,33.23455911136876,34.13282759067495,17.441539219551505,4523.1,4590.0,17.798,12.273,6537.34,1534.69
353731015,353731017,27.9171120882813,27.81333355345592,28.084525916820624,4346.4,4629.0,30.794,12.325,5698.75,1535.51
353731017,353731015,27.81333355345592,27.9171120882813,28.084525916827875,4629.0,4346.4,12.325,30.794,1535.51,5698.75
199661441,199661442,28.45294835605417,27.8659211353104,29.696751271908752,4811.0,4754.0,10.322,12.85,1279.83,1157.71
199661442,199661441,27.8659211353104,28.45294835605417,29.69675127190688,4754.0,4811.0,12.85,10.322,1157.71,1279.83
258462582,258462586,17.80254395014073,17.24645073841388,38.788938057866524,5020.0,4438.0,1.961,19.86,738.459,2369.3
236775592,236775602,5.143106504879524,4.970481512549345,48.247224946138004,4236.0,4956.0,26.712,7.843,577.687,2410.89
258462586,258462582,17.24645073841388,17.80254395014073,38.78893805786714,4438.0,5020.0,19.86,1.961,2369.3,738.459
390019162,390019159,22.043659432965057,21.88970982501631,15.955186706414615,4601.0,5167.0,12.791,3.248,815.831,1553.28
390019159,390019162,21.88970982501631,22.043659432965057,15.955186706420317,5167.0,4601.0,3.248,12.791,1553.28,815.831
236775602,236775592,4.970481512549345,5.143106504879524,48.247224946147085,4956.0,4236.0,7.843,26.712,2410.89,577.687
237222736,237222739,120.7430201382498,121.63249428966192,28.644717255831363,4843.0,4654.0,5.686,7.488,347.116,2566.08
237222739,237222736,121.63249428966192,120.7430201382498,28.644717255825704,4654.0,4843.0,7.488,5.686,2566.08,347.116
237098243,237098239,12.63465620836399,12.584477769807744,19.109353279741224,5446.0,4319.0,4.329,18.146,1815.36,440.082
237098239,237098243,12.584477769807744,12.63465620836399,19.10935327973313,4319.0,5446.0,18.146,4.329,440.082,1815.36
229510904,229510909,85.1832317283448,85.66500546804664,11.810919408931714,4618.0,4954.0,7.04,2.744,761.624,1249.78
229510909,229510904,85.66500546804664,85.1832317283448,11.810919408927967,4954.0,4618.0,2.744,7.04,1249.78,761.624
278989902,278989899,4.7001830981370505,4.540098810572667,18.27706049377287,4137.0,4910.0,31.81,12.987,1106.3,1269.88
278989899,278989902,4.540098810572667,4.7001830981370505,18.277060493768566,4910.0,4137.0,12.987,31.81,1269.88,1106.3
177385274,177385268,68.1521677121536,67.19178998611066,26.065968571649623,4995.0,5055.0,7.849,5.053,399.845,2214.32
177385268,177385274,67.19178998611066,68.1521677121536,26.065968571649833,5055.0,4995.0,5.053,7.849,2214.32,399.845
300863993,300863996,30.116228583205015,29.947925547623992,30.60531327503355,4903.0,5476.0,9.964,2.255,788.404,1136.34
150442619,150442610,33.39380210989438,31.153714739333104,128.7480898737391,4671.0,4617.0,10.337,11.806,989.116,1004.65
150442610,150442619,31.153714739333104,33.39380210989438,128.7480898737422,4617.0,4671.0,11.806,10.337,1004.65,989.116
150146093,150146079,53.33319577669525,53.59290136683544,28.378657823457722,4732.0,5124.0,8.093,3.042,929.016,989.734
150146079,150146093,53.59290136683544,53.33319577669525,28.378657823449316,5124.0,4732.0,3.042,8.093,989.734,929.016
31179117,31179089,22.10949824951073,20.67807361464168,36.91449059450683,4940.3,5821.0,17.041,2.068,1239.53,813.817
31179089,31179117,20.67807361464168,22.10949824951073,36.914490594500656,5821.0,4940.3,2.068,17.041,813.817,1239.53
177116994,177116996,32.1500815162692,30.16108253540694,17.238797808348398,5113.0,4584.0,8.119,11.703,2189.65,1891.41
177116996,177116994,30.16108253540694,32.1500815162692,17.2387978083495,4584.0,5113.0,11.703,8.119,1891.41,2189.65
167693560,167693563,40.00808508577693,36.7666528620756,74.22460438134685,4767.0,4794.0,12.901,10.302,911.097,1340.67
167693563,167693560,36.7666528620756,40.00808508577693,74.22460438135047,4794.0,4767.0,10.302,12.901,1340.67,911.097
177119384,177119388,42.65162473911791,42.43975713342701,22.888114555215328,5019.0,5275.0,11.118,4.055,1307.99,1873.79
177119388,177119384,42.43975713342701,42.65162473911791,22.888114555206506,5275.0,5019.0,4.055,11.118,1873.79,1307.99
31184622,31184629,51.17771178054191,51.69919367767261,17.10972688682477,5171.0,6232.0,33.105,7.962,10527.2,734.121
31184629,31184622,51.69919367767261,51.17771178054191,17.109726886824475,6232.0,5171.0,7.962,33.105,734.121,10527.2
30936641,30936634,51.55981823506941,51.02963732266913,27.390047299542843,3158.0,5597.0,,7.778,3135.03,204.159
177160416,177160418,43.14673893631935,43.29061072262117,12.05871735175052,4765.0,4921.0,8.537,11.637,1137.14,1050.34
177160418,177160416,43.29061072262117,43.14673893631935,12.058717351747827,4921.0,4765.0,11.637,8.537,1050.34,1137.14
30936634,30936641,51.02963732266913,51.55981823506941,27.390047299543536,5597.0,3158.0,7.778,,204.159,3135.03
176981035,176981041,33.97660152811712,34.034135369242925,33.7910026770862,4551.0,5176.0,10.781,8.915,183.152,1499.45
141807160,141807150,39.809662514526025,39.17550357445548,17.69984596326476,4697.9,4903.0,10.113,9.393,657.714,1523.44
176981041,176981035,34.034135369242925,33.97660152811712,33.79100267709023,5176.0,4551.0,8.915,10.781,1499.45,183.152
141807150,141807160,39.17550357445548,39.809662514526025,17.699845963259257,4903.0,4697.9,9.393,10.113,1523.44,657.714
167601562,167601557,29.96705818364158,31.921200821561506,34.460387360880404,4260.0,4930.0,22.917,9.869,2176.99,532.549
167601557,167601562,31.921200821561506,29.96705818364158,34.46038736087291,4930.0,4260.0,9.869,22.917,532.549,2176.99
374912037,374945211,32.92642414111061,32.278852211139615,136.3333628489978,4919.0,4555.0,10.377,11.726,646.555,774.848
374945211,374912037,32.278852211139615,32.92642414111061,136.33336284900017,4555.0,4919.0,11.726,10.377,774.848,646.555
177034686,177034670,39.75241957218228,37.27816584474211,101.72442974662212,4854.0,4718.0,10.757,10.937,1134.88,731.128
141483768,141483775,15.196671366053868,14.729270202711184,41.130932364491144,4478.0,5094.0,14.041,2.616,1729.5,519.059
177034670,177034686,37.27816584474211,39.75241957218228,101.72442974662356,4718.0,4854.0,10.937,10.757,731.128,1134.88
141483775,141483768,14.729270202711184,15.196671366053868,41.13093236449475,5094.0,4478.0,2.616,14.041,519.059,1729.5
177016793,177016798,86.65425250878567,85.83877554273819,42.2845573407371,4848.0,4888.0,6.581,4.884,661.798,1320.97
177016798,177016793,85.83877554273819,86.65425250878567,42.28455734073639,4888.0,4848.0,4.884,6.581,1320.97,661.798
167362605,167362608,35.537004388071615,33.082325936379846,26.238346608917684,4903.0,4847.0,9.161,10.452,1641.89,3007.7
167362608,167362605,33.082325936379846,35.537004388071615,26.238346608917205,4847.0,4903.0,10.452,9.161,3007.7,1641.89
141808235,141808244,12.498790488809142,12.000374721315955,35.91104205281993,4586.1,4924.0,17.159,4.362,942.938,922.969
141808244,141808235,12.000374721315955,12.498790488809142,35.91104205282246,4924.0,4586.1,4.362,17.159,922.969,942.938
141767329,141767327,27.986106860906027,28.391430976368024,6.554862149987632,4741.0,5065.0,10.791,9.018,2984.97,1609.94
141767327,141767329,28.391430976368024,27.986106860906027,6.554862149987345,5065.0,4741.0,9.018,10.791,1609.94,2984.97
167792838,167792839,41.17918322978215,40.81966569518937,12.754962185375636,4499.0,4635.0,11.127,6.859,696.423,683.72
167792839,167792838,40.81966569518937,41.17918322978215,12.75496218537508,4635.0,4499.0,6.859,11.127,683.72,696.423
167889177,167889168,32.66211239431584,33.22584560130168,104.08341617418658,4711.0,4825.0,11.856,10.429,934.049,1221.93
167889168,167889177,33.22584560130168,32.66211239431584,104.0834161741814,4825.0,4711.0,10.429,11.856,1221.93,934.049
177016966,177016968,27.799292688934003,27.68115492895454,12.249797090722788,4824.0,4763.0,10.638,10.001,2973.37,1870.58
177016968,177016966,27.68115492895454,27.799292688934003,12.249797090731814,4763.0,4824.0,10.001,10.638,1870.58,2973.37
149601539,149601153,7.811912708345843,8.280523959014898,39.23276644801161,4287.0,4992.0,21.893,9.731,1694.04,1169.55
149601153,149601539,8.280523959014898,7.811912708345843,39.232766448000746,4992.0,4287.0,9.731,21.893,1169.55,1694.04
737264416,293225791,39.30587935401379,38.4131994217224,13.632272088365484,4817.0,4772.0,7.755,10.934,2291.44,178.978
293225791,737264416,38.4131994217224,39.30587935401379,13.632272088365347,4772.0,4817.0,10.934,7.755,178.978,2291.44
31016811,31016743,54.94583716794554,55.61466411567558,38.565239829530775,5055.0,4627.4,3.584,9.946,1518.78,419.569
31016743,31016811,55.61466411567558,54.94583716794554,38.565239829526895,4627.4,5055.0,9.946,3.584,419.569,1518.78
176876296,176876294,38.20426780523449,39.38599665836716,16.483455345762724,5120.0,4832.0,9.39,11.163,1669.14,140.652
272235114,272190060,39.80836076269936,39.96135265684297,136.890831597459,4983.0,4758.0,10.33,10.68,2130.15,1406.31
349972915,349972917,37.25820403548542,36.49875912097842,39.3107912667279,5110.0,4568.3,3.444,11.241,600.813,695.41
349972917,349972915,36.49875912097842,37.25820403548542,39.310791266728884,4568.3,5110.0,11.241,3.444,695.41,600.813
229974817,229974825,28.763503042257625,28.33737002918034,60.83824333973351,4715.0,5128.0,12.198,4.748,465.436,1616.18
229974825,229974817,28.33737002918034,28.763503042257625,60.83824333973958,5128.0,4715.0,4.748,12.198,1616.18,465.436
279980685,279980687,34.11829289055334,31.29164423071389,129.67836274968042,4557.0,4930.0,11.252,10.481,1312.04,1469.69
229966384,229966381,17.972704883286077,17.01946631993702,24.168248834743185,4462.0,4499.0,13.285,15.72,1773.08,1816.9
229966381,229966384,17.01946631993702,17.972704883286077,24.168248834746212,4499.0,4462.0,15.72,13.285,1816.9,1773.08
420107538,420107543,33.32159773324994,33.072077564120015,35.026517885957716,4684.0,5221.0,12.169,3.02,1508.22,780.961
279980687,279980685,31.29164423071389,34.11829289055334,129.6783627496809,4930.0,4557.0,10.481,11.252,1469.69,1312.04
420107543,420107538,33.072077564120015,33.32159773324994,35.02651788596108,5221.0,4684.0,3.02,12.169,780.961,1508.22
237218294,237218296,59.77761349566046,60.24572161984147,5.441044055455565,4859.0,4855.0,9.641,10.604,635.578,614.424
376977557,376975712,39.007184001521374,39.07178705616708,34.119555611110535,4672.0,4812.0,7.915,9.924,2503.27,1254.42
376975712,376977557,39.07178705616708,39.007184001521374,34.119555611113974,4812.0,4672.0,9.924,7.915,1254.42,2503.27
237218296,237218294,60.24572161984147,59.77761349566046,5.441044055457226,4855.0,4859.0,10.604,9.641,614.424,635.578
229441400,229441405,9.96949502717762,10.633534467308367,92.71164219162374,4306.1,4295.0,21.149,33.931,183.471,2708.2
237198134,237198140,70.0492235975593,69.8842104164208,39.81955356014504,5047.0,4600.0,3.681,7.898,711.399,756.769
237198140,237198134,69.8842104164208,70.0492235975593,39.819553560142744,4600.0,5047.0,7.898,3.681,756.769,711.399
229441405,229441400,10.633534467308367,9.96949502717762,92.71164219162313,4295.0,4306.1,33.931,21.149,2708.2,183.471
229456748,229456746,37.24296546725782,37.68900135111182,10.229690357324813,4564.0,4914.0,10.673,9.886,1310.04,3026.58
229456746,229456748,37.68900135111182,37.24296546725782,10.229690357324671,4914.0,4564.0,9.886,10.673,3026.58,1310.04
258353319,258353357,17.347545273401604,15.716379738067538,138.6168340899148,4423.0,4469.0,16.033,16.945,2088.56,2583.5
258353357,258353319,15.716379738067538,17.347545273401604,138.61683408992369,4469.0,4423.0,16.945,16.033,2583.5,2088.56
229642813,229641819,51.59705978816357,49.55861222811578,149.8613951135291,4740.0,4919.0,8.799,9.283,865.409,380.303
236776489,236776495,40.92397065595608,39.94599043164948,38.3736570302412,5069.0,4700.0,3.06,9.482,1268.86,1667.67
236776495,236776489,39.94599043164948,40.92397065595608,38.373657030237595,4700.0,5069.0,9.482,3.06,1667.67,1268.86
230074451,230074447,22.487252809857303,22.78151905695807,28.956656139125954,4896.0,4523.0,3.51,13.737,723.662,1413.35
230074451,230074448,22.487252809857303,21.96652039756768,53.89140851037444,4896.0,4930.0,3.51,4.153,723.662,1071.82
229641819,229642813,49.55861222811578,51.59705978816357,149.86139511353366,4919.0,4740.0,9.283,8.799,380.303,865.409
230074447,230074451,22.78151905695807,22.487252809857303,28.956656139117488,4523.0,4896.0,13.737,3.51,1413.35,723.662
230074447,230074448,22.78151905695807,21.96652039756768,46.3262552780172,4523.0,4930.0,13.737,4.153,1413.35,1071.82
229689451,229689448,52.61365142392317,52.65969884735417,28.209067591281496,4921.8,4728.0,10.836,7.679,2326.3,274.339
230074448,230074451,21.96652039756768,22.487252809857303,53.89140851037223,4930.0,4896.0,4.153,3.51,1071.82,723.662
230074448,230074447,21.96652039756768,22.78151905695807,46.326255278018444,4930.0,4523.0,4.153,13.737,1071.82,1413.35
229689448,229689451,52.65969884735417,52.61365142392317,28.209067591277464,4728.0,4921.8,7.679,10.836,274.339,2326.3
229967758,229966154,16.60916816296581,16.373435773270952,13.574194545368528,4344.0,4355.0,13.144,15.593,1686.8,1244.44
229966154,229967758,16.373435773270952,16.60916816296581,13.574194545365133,4355.0,4344.0,15.593,13.144,1244.44,1686.8
165554329,165554331,27.20028358356132,26.266276821439867,51.020526907097334,4214.0,4499.0,24.895,13.004,2540.53,858.385
165554331,165554329,26.266276821439867,27.20028358356132,51.020526907102045,4499.0,4214.0,13.004,24.895,858.385,2540.53
224597333,224597330,40.38802317131058,37.72646645739883,51.69081230948716,4932.0,4778.0,10.661,11.039,776.098,1302.67
224597330,224597333,37.72646645739883,40.38802317131058,51.69081230947328,4778.0,4932.0,11.039,10.661,1302.67,776.098
198479552,198479543,25.96598918487381,26.41141501553029,53.7392586417892,4808.0,4414.2,10.565,17.928,276.076,4088.27
198479543,198479552,26.41141501553029,25.96598918487381,53.739258641792595,4414.2,4808.0,17.928,10.565,4088.27,276.076
394129669,394129674,10.489470931267848,10.436542410626494,42.9505332387901,4428.0,4655.0,22.108,12.11,754.171,2768.32
394129674,394129669,10.436542410626494,10.489470931267848,42.95053323878779,4655.0,4428.0,12.11,22.108,2768.32,754.171
230077478,230077482,19.48937183484817,20.22818280606069,47.2409838135675,4597.0,5046.0,15.639,10.139,665.209,1238.22
230077482,230077478,20.22818280606069,19.48937183484817,47.24098381356738,5046.0,4597.0,10.139,15.639,1238.22,665.209
230016766,230016767,38.98518766378942,39.52950267051227,21.99552384383922,4813.0,4806.0,5.06,10.763,1870.81,1651.0
230016767,230016766,39.52950267051227,38.98518766378942,21.995523843838065,4806.0,4813.0,10.763,5.06,1651.0,1870.81
441799643,441799646,50.07624545015952,49.6326594728768,14.333543538822893,5004.0,4846.0,10.878,6.484,511.628,2286.0
441799646,441799643,49.6326594728768,50.07624545015952,14.333543538822518,4846.0,5004.0,6.484,10.878,2286.0,511.628
264174612,264173329,5.042645073918391,5.517015544193354,54.96270359818732,4224.0,4895.0,27.564,10.193,2563.35,1745.51
235683236,235683241,7.698932067252824,7.328082813951381,45.72035676148147,4535.0,4427.0,21.208,29.288,1059.93,1594.29
264173329,264174612,5.517015544193354,5.042645073918391,54.962703598182614,4895.0,4224.0,10.193,27.564,1745.51,2563.35
359497852,359497851,38.34650884637769,38.244792146251335,10.035693097197063,4750.0,4896.0,7.336,11.05,1985.27,982.086
359497851,359497852,38.244792146251335,38.34650884637769,10.035693097197205,4896.0,4750.0,11.05,7.336,982.086,1985.27
235683241,235683236,7.328082813951381,7.698932067252824,45.72035676148138,4427.0,4535.0,29.288,21.208,1594.29,1059.93
264247675,264247679,70.78331427347317,70.74757033501992,6.711599668016144,4700.0,4762.0,14.388,10.952,3686.54,724.727
264247679,264247675,70.74757033501992,70.78331427347317,6.711599668010917,4762.0,4700.0,10.952,14.388,724.727,3686.54
377191046,1717876789,36.00703437563809,36.08460712481495,2.713940210074733,5022.0,,9.916,,987.572,2837.09
165502967,165502961,30.56999259475182,30.06347090307328,46.96079383907415,4869.0,4634.0,4.037,12.323,792.16,816.639
230007488,230007485,19.74241510444326,19.118521226354808,10.12508345404234,4864.0,4985.0,14.426,5.799,1978.74,1501.11
230007485,230007488,19.118521226354808,19.74241510444326,10.125083454043462,4985.0,4864.0,5.799,14.426,1501.11,1978.74
165502961,165502967,30.06347090307328,30.56999259475182,46.960793839066085,4634.0,4869.0,12.323,4.037,816.639,792.16
377054345,377054338,34.372257969949835,34.238928282468365,55.34283772399834,4852.0,4675.0,5.604,10.655,2332.05,2868.45
377054345,377054349,34.372257969949835,34.239615539899695,10.348631845141915,4852.0,4782.0,5.604,10.838,2332.05,553.965
377054338,377054345,34.238928282468365,34.372257969949835,55.342837723998045,4675.0,4852.0,10.655,5.604,2868.45,2332.05
377054338,377054349,34.238928282468365,34.239615539899695,57.152494984273844,4675.0,4782.0,10.655,10.838,2868.45,553.965
377054349,377054345,34.239615539899695,34.372257969949835,10.348631845146897,4782.0,4852.0,10.838,5.604,553.965,2332.05
377054349,377054338,34.239615539899695,34.238928282468365,57.15249498427697,4782.0,4675.0,10.838,10.655,553.965,2868.45
233504493,233504497,74.75831044458035,74.99201824852214,41.29706905024426,4839.0,5315.0,6.264,2.923,675.108,1233.64
233504497,233504493,74.99201824852214,74.75831044458035,41.2970690502506,5315.0,4839.0,2.923,6.264,1233.64,675.108
198204444,198204443,28.56734486417316,28.751561623134627,37.21896259271391,4857.0,5081.0,8.747,2.192,1115.32,982.056
198204443,198204444,28.751561623134627,28.56734486417316,37.218962592712245,5081.0,4857.0,2.192,8.747,982.056,1115.32
264175643,264175638,28.41574591155004,30.10121021802901,30.418199916901912,4980.0,4852.0,10.217,9.999,2141.3,1438.68
264175638,264175643,30.10121021802901,28.41574591155004,30.418199916903927,4852.0,4980.0,9.999,10.217,1438.68,2141.3
300863996,300863993,29.947925547623992,30.116228583205015,30.605313275035765,5476.0,4903.0,2.255,9.964,1136.34,788.404
259274969,259274963,10.101816013411938,10.125187116721984,25.06397648943047,4054.0,4728.0,26.007,12.398,3370.67,2754.95
259274963,259274969,10.125187116721984,10.101816013411938,25.06397648943389,4728.0,4054.0,12.398,26.007,2754.95,3370.67
232682147,232675069,32.51114089309345,33.47125215726951,125.88759171597371,4903.0,4622.0,10.034,10.888,1473.14,2352.01
232675069,232682147,33.47125215726951,32.51114089309345,125.88759171598046,4622.0,4903.0,10.888,10.034,2352.01,1473.14
229944288,229944292,32.988101772627765,33.02590142420379,21.97108754287514,4844.0,4623.0,8.57,11.237,3199.12,375.622
259274062,259274058,32.77277105302158,33.04606969852167,24.833816856454302,4781.0,4866.0,11.311,14.574,1507.35,4239.45
229944292,229944288,33.02590142420379,32.988101772627765,21.971087542868606,4623.0,4844.0,11.237,8.57,375.622,3199.12
259274058,259274062,33.04606969852167,32.77277105302158,24.833816856449108,4866.0,4781.0,14.574,11.311,4239.45,1507.35
229941792,229941763,34.76056191206673,31.867170190195548,141.88075210986835,4639.0,4898.0,11.129,11.12,1147.4,2057.21
259269123,259269119,26.75740482629922,26.953117414015143,19.384162885789323,4799.0,4691.0,11.215,12.214,1786.66,385.535
259269119,259269123,26.953117414015143,26.75740482629922,19.384162885786115,4691.0,4799.0,12.214,11.215,385.535,1786.66
